id,date,price,bedrooms,bathrooms,floors,waterfront,view,condition,review_score,basement_size,built,renovation,zipcode,latitude,longitude,living_room_size,lot_size
6905237.0,19 March 2015,290000.0,3.0,2.0,1.0,0.0,0.0,fair,8.0,0.0,1988.0,0.0,98038.0,47.3893,-122.051,1100.0,6360.0
7255652.0,21 August 2014,490000.0,4.0,2.5,1.0,0.0,0.0,fair,7.0,840.0,1975.0,0.0,98052.0,47.6743,-122.145,2350.0,8605.0
7236700.0,28 April 2015,810000.0,4.0,2.0,1.0,0.0,0.0,excellent,6.0,1400.0,1964.0,0.0,98005.0,47.5876,-122.172,2360.0,10696.0
7096670.0,20 Feburary 2015,252000.0,3.0,1.5,1.0,0.0,0.0,fair,7.0,0.0,1956.0,0.0,98166.0,47.4752,-122.345,1220.0,13066.0
7559890.0,10 April 2015,299999.0,3.0,2.5,2.0,0.0,0.0,fair,8.0,0.0,2001.0,0.0,98001.0,47.2932,-122.283,2830.0,11505.0
7591531.0,09 March 2015,400000.0,3.0,2.75,2.0,0.0,0.0,fair,7.0,0.0,1993.0,0.0,98108.0,47.5515,-122.324,960.0,5000.0
7690775.0,29 December 2014,530000.0,5.0,2.0,1.5,0.0,0.0,excellent,8.0,1160.0,1925.0,0.0,98126.0,47.5207,-122.378,1380.0,6000.0
6935818.0,11 September 2014,357000.0,3.0,2.0,1.0,1.0,4.0,fair,7.0,0.0,1955.0,0.0,98198.0,47.3811,-122.325,2660.0,32625.0
6777087.0,10 March 2015,365000.0,3.0,1.75,1.0,0.0,0.0,good,9.0,790.0,1939.0,0.0,98103.0,47.6867,-122.352,1420.0,4000.0
7907131.0,03 February 2015,804000.0,4.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,2005.0,0.0,98116.0,47.5634,-122.394,900.0,5060.0
7575180.0,04 September 2014,808250.0,3.0,2.0,1.0,0.0,0.0,fair,7.0,740.0,1914.0,2005.0,98119.0,47.6419,-122.368,1750.0,4560.0
7438146.0,14 May 2015,360000.0,4.0,2.5,2.0,0.0,0.0,fair,8.0,0.0,1994.0,0.0,98031.0,47.401,-122.171,2090.0,7259.0
7934954.0,23 October 2014,240000.0,3.0,1.75,1.0,0.0,0.0,fair,6.0,0.0,1987.0,0.0,98042.0,47.3705,-122.15,1240.0,8137.0
7074861.0,22 July 2014,335000.0,2.0,2.0,1.0,0.0,0.0,fair,7.0,0.0,1988.0,0.0,98011.0,47.7732,-122.172,1810.0,5035.0
7634924.0,29 August 2014,380000.0,3.0,1.75,1.0,0.0,0.0,fair,6.0,0.0,1953.0,0.0,98166.0,47.4544,-122.351,1560.0,8100.0
7978988.0,15 May 2014,350000.0,3.0,1.75,1.0,0.0,0.0,good,8.0,610.0,1940.0,0.0,98019.0,47.7624,-121.93,1680.0,360000.0
7547439.0,25 September 2014,194000.0,3.0,1.0,1.0,0.0,0.0,fair,7.0,0.0,1964.0,0.0,98055.0,47.4848,-122.221,1160.0,14959.0
6809360.0,25 March 2015,310000.0,3.0,1.0,1.0,0.0,0.0,fair,8.0,150.0,1936.0,0.0,98011.0,47.7636,-122.202,2090.0,8514.0
7319589.0,09 February 2015,315000.0,3.0,1.75,1.0,0.0,0.0,fair,8.0,0.0,1980.0,0.0,98014.0,47.6931,-121.921,1770.0,15337.0
7764934.0,08 December 2014,258950.0,3.0,1.75,1.0,0.0,0.0,fair,7.0,0.0,1985.0,0.0,98023.0,47.3187,-122.39,1790.0,7488.0
7705352.0,17 June 2014,479000.0,2.0,2.25,2.0,0.0,0.0,fair,8.0,210.0,2004.0,0.0,98112.0,47.6192,-122.301,1230.0,1064.0
7658735.0,10 November 2014,510000.0,5.0,1.5,1.0,0.0,0.0,good,7.0,0.0,1966.0,0.0,98033.0,47.6811,-122.169,1970.0,9750.0
7198122.0,09 July 2014,400000.0,3.0,2.0,1.0,0.0,0.0,GOOD,,0.0,1967.0,0.0,98072.0,47.74,-122.093,1670.0,13650.0
6953566.0,01 April 2015,1450000.0,4.0,3.5,2.0,0.0,0.0,FAIR,9.0,1390.0,2004.0,0.0,98029.0,47.554,-122.036,3850.0,18054.0
6819185.0,29 October 2014,680000.0,5.0,2.0,1.5,0.0,0.0,good,7.0,120.0,1913.0,0.0,98122.0,47.6044,-122.299,1810.0,4400.0
7778449.0,08 May 2014,1750000.0,6.0,3.0,2.5,0.0,0.0,good,5.0,0.0,1906.0,0.0,98112.0,47.6263,-122.312,3450.0,5760.0
6886705.0,04 August 2014,335000.0,3.0,1.75,1.0,0.0,0.0,good,7.0,510.0,1967.0,0.0,98030.0,47.37300000000001,-122.185,1200.0,8250.0
6805823.0,23 June 2014,460000.0,5.0,2.5,1.0,0.0,0.0,excellent,7.0,1640.0,1978.0,0.0,98058.0,47.4462,-122.137,2360.0,9600.0
6901229.0,02 May 2014,440000.0,4.0,2.25,1.0,0.0,0.0,fair,8.0,1080.0,1966.0,0.0,98006.0,47.5443,-122.177,1850.0,9000.0
7537388.0,26 March 2015,412250.0,2.0,2.0,1.0,0.0,0.0,fair,7.0,0.0,2006.0,0.0,98053.0,47.703,-122.015,1510.0,3876.0
,20 November 2014,,3.0,,2.0,,,,9.0,,1985.0,0.0,98002.0,,-122.215,,
6802964.0,07 April 2015,286500.0,3.0,2.0,1.0,0.0,0.0,good,9.0,800.0,1975.0,0.0,98003.0,47.3106,-122.325,1600.0,6720.0
7549457.0,02 May 2015,422000.0,4.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,2002.0,0.0,98038.0,47.367,-122.031,2610.0,6510.0
7555617.0,19 March 2015,408000.0,3.0,2.25,2.0,0.0,0.0,fair,8.0,0.0,1985.0,0.0,98042.0,47.3507,-122.089,2800.0,37058.0
7016641.0,27 October 2014,306500.0,2.0,1.0,1.0,0.0,2.0,good,9.0,0.0,1949.0,0.0,98198.0,47.3985,-122.321,2580.0,10490.0
7018921.0,13 April 2015,359900.0,4.0,2.5,2.0,0.0,0.0,fair,,0.0,2005.0,0.0,98038.0,47.3451,-122.04,2610.0,5188.0
7782899.0,,,,,,0.0,,,6.0,0.0,2002.0,,98053.0,,-122.007,,
6789528.0,27 August 2014,259875.0,3.0,1.0,1.0,0.0,0.0,fair,8.0,0.0,1970.0,0.0,98053.0,47.6625,-122.059,1250.0,17920.0
6789528.0,05 November 2014,385000.0,3.0,1.0,1.0,0.0,0.0,fair,10.0,0.0,1970.0,0.0,98053.0,47.6625,-122.059,1250.0,17920.0
7159966.0,07 October 2014,188000.0,1.0,1.0,1.0,0.0,0.0,fair,8.0,0.0,1945.0,0.0,98106.0,47.5181,-122.339,1100.0,9240.0
7731058.0,15 June 2014,1142000.0,4.0,3.25,1.5,0.0,0.0,FAIR,8.0,540.0,1926.0,0.0,98112.0,47.632,-122.29,3670.0,7350.0
7570335.0,10 October 2014,255000.0,3.0,1.0,1.0,0.0,0.0,good,8.0,0.0,1927.0,0.0,98045.0,47.4987,-121.781,1300.0,10094.0
7360508.0,30 July 2014,1185000.0,4.0,2.75,2.0,0.0,0.0,FAIR,8.0,0.0,1976.0,2003.0,98004.0,47.5866,-122.201,3060.0,14303.0
7117717.0,29 May 2014,635200.0,4.0,1.75,1.0,0.0,0.0,excellent,6.0,720.0,1921.0,0.0,98117.0,47.6766,-122.368,1300.0,4240.0
,28 April 2015,,3.0,1.75,2.0,0.0,,,8.0,0.0,,1979.0,98188.0,47.445,,1350.0,
7797120.0,30 Jauary 2015,544000.0,3.0,2.5,3.5,0.0,0.0,fair,8.0,0.0,1998.0,0.0,98105.0,47.6688,-122.279,1700.0,1721.0
8028855.0,22 April 2015,,3.0,,,0.0,,,7.0,0.0,,0.0,,47.5909,,,
7357371.0,26 December 2014,575000.0,4.0,1.5,1.5,0.0,0.0,fair,10.0,0.0,1910.0,0.0,98199.0,47.6606,-122.397,1500.0,4000.0
7290731.0,24 July 2014,216000.0,3.0,1.75,1.0,0.0,0.0,good,7.0,0.0,1977.0,0.0,98042.0,47.3819,-122.09,1580.0,9942.0
7225454.0,17 June 2014,1200000.0,4.0,3.5,2.0,0.0,0.0,fair,8.0,0.0,2004.0,0.0,98059.0,47.528,-122.132,4560.0,10589.0
7622105.0,22 May 2014,850000.0,4.0,3.25,2.0,0.0,4.0,fair,10.0,0.0,1923.0,2015.0,98177.0,47.768,-122.388,2020.0,6656.0
7538326.0,16 May 2014,238000.0,3.0,2.0,2.0,0.0,0.0,fair,10.0,300.0,2004.0,0.0,98126.0,47.5445,-122.376,1360.0,1506.0
7013747.0,13 April 2015,625000.0,4.0,1.75,1.5,0.0,0.0,fair,7.0,160.0,1912.0,0.0,98112.0,47.636,-122.302,1890.0,4400.0
7018240.0,01 July 2014,1110000.0,5.0,3.25,2.0,0.0,0.0,good,9.0,840.0,1997.0,0.0,98105.0,47.6645,-122.291,1620.0,4000.0
7864668.0,28 May 2014,820000.0,3.0,2.5,2.0,0.0,2.0,fair,8.0,0.0,1995.0,0.0,98136.0,47.5419,-122.383,1790.0,6099.0
7366776.0,01 December 2014,355000.0,3.0,2.5,1.0,0.0,0.0,fair,7.0,630.0,1974.0,0.0,98108.0,47.5401,-122.3,2030.0,5092.0
,03 March 2015,,4.0,1.5,,0.0,0.0,fair,,600.0,,,,47.726000000000006,-122.297,,
7706458.0,02 March 2015,1300000.0,5.0,2.5,2.0,0.0,0.0,good,7.0,0.0,1991.0,0.0,98006.0,47.5455,-122.126,4670.0,37960.0
6739347.0,05 May 2014,398750.0,3.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,1954.0,0.0,98144.0,47.5801,-122.306,1310.0,4000.0
6947270.0,16 July 2014,835000.0,4.0,2.5,2.0,0.0,0.0,fair,11.0,0.0,2006.0,0.0,98052.0,47.7066,-122.101,3150.0,6442.0
7953334.0,02 October 2014,705000.0,6.0,2.75,1.0,0.0,0.0,good,7.0,1400.0,1967.0,0.0,98005.0,47.636,-122.171,2060.0,10745.0
8045809.0,04 May 2015,625000.0,4.0,1.5,2.0,0.0,0.0,good,7.0,0.0,1900.0,0.0,98122.0,47.6024,-122.296,1830.0,5000.0
6744473.0,11 February 2015,550000.0,4.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,1990.0,0.0,98074.0,47.6339,-122.022,2000.0,7151.0
7493743.0,29 May 2014,540000.0,3.0,1.5,1.0,0.0,0.0,good,6.0,1200.0,1940.0,0.0,98126.0,47.5659,-122.376,1320.0,4000.0
,04 June 2014,,2.0,1.0,1.0,,0.0,good,7.0,0.0,,0.0,98103.0,,,,
7350152.0,28 January 2015,311000.0,4.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,1996.0,0.0,98038.0,47.363,-122.034,1975.0,8538.0
8058787.0,06 April 2015,305000.0,4.0,2.5,1.0,0.0,0.0,poor,7.0,480.0,1968.0,0.0,98023.0,47.3092,-122.376,1600.0,7600.0
7285197.0,03 July 2014,395000.0,4.0,2.75,1.5,0.0,0.0,fair,7.0,0.0,1963.0,0.0,98058.0,47.4242,-122.181,2520.0,34986.0
6850805.0,07 November 2014,275000.0,4.0,1.5,1.0,0.0,0.0,fair,8.0,600.0,1969.0,0.0,98198.0,47.3747,-122.306,1320.0,7684.0
8011065.0,07 August 2014,450000.0,3.0,3.25,2.0,0.0,0.0,fair,7.0,340.0,2003.0,0.0,98029.0,47.5478,-122.005,1410.0,1375.0
,11 September 2014,,2.0,1.0,,,,fair,6.0,,1955.0,0.0,,47.7307,-122.332,,7622.0
7982937.0,15 April 2015,2795000.0,5.0,3.25,2.0,0.0,2.0,excellent,7.0,1000.0,1928.0,0.0,98199.0,47.6453,-122.41,2920.0,8609.0
7633694.0,16 July 2014,565000.0,4.0,1.0,1.5,0.0,0.0,good,11.0,0.0,1906.0,0.0,98103.0,47.6522,-122.348,1290.0,3360.0
7256387.0,07 July 2014,373000.0,4.0,1.75,2.0,0.0,0.0,good,7.0,0.0,1960.0,0.0,98133.0,47.7456,-122.336,1720.0,7998.0
7765187.0,08 July 2014,613000.0,2.0,2.0,1.5,0.0,1.0,GOOD,8.0,0.0,1927.0,0.0,98119.0,47.6402,-122.371,2160.0,4000.0
7854001.0,07 November 2014,614000.0,4.0,2.25,1.0,0.0,0.0,good,7.0,960.0,1981.0,0.0,98072.0,47.7584,-122.143,2410.0,10584.0
7746901.0,05 May 2015,595000.0,4.0,1.75,1.0,0.0,0.0,GOOD,7.0,830.0,1964.0,0.0,98006.0,47.5569,-122.172,2510.0,8931.0
7473876.0,21 August 2014,440000.0,2.0,1.0,1.0,0.0,0.0,fair,8.0,430.0,1983.0,0.0,98074.0,47.63399999999999,-122.033,1280.0,10452.0
7191350.0,17 March 2015,425000.0,3.0,1.5,1.0,0.0,3.0,fair,8.0,0.0,1954.0,0.0,98166.0,47.438,-122.349,2130.0,12412.0
7812875.0,25 eptember 2014,407000.0,2.0,1.0,1.0,0.0,0.0,fair,7.0,0.0,1912.0,0.0,98115.0,47.6929,-122.318,1800.0,6380.0
7668812.0,25 August 2014,472000.0,3.0,1.5,1.0,0.0,0.0,good,7.0,0.0,1955.0,0.0,98007.0,47.5897,-122.136,1390.0,9770.0
7675267.0,17 June 2014,472000.0,3.0,2.5,3.0,0.0,0.0,fair,7.0,0.0,2010.0,0.0,98119.0,47.6381,-122.375,1180.0,2632.0
7778106.0,,1250000.0,5.0,,,0.0,,good,,800.0,1959.0,,98177.0,,,,
6786696.0,08 July 2014,412000.0,3.0,1.75,1.0,0.0,0.0,good,,940.0,1945.0,0.0,98126.0,47.5354,-122.378,1110.0,5201.0
6761799.0,06 April 2015,717000.0,3.0,1.0,1.0,0.0,0.0,FAIR,7.0,0.0,1959.0,2015.0,98117.0,47.6805,-122.369,1160.0,5000.0
7384357.0,12 August 2014,425000.0,3.0,1.0,1.0,0.0,0.0,good,10.0,0.0,1959.0,0.0,98008.0,47.6131,-122.123,1510.0,9000.0
7350553.0,19 August 2014,299999.0,4.0,2.0,1.0,0.0,0.0,excellent,8.0,820.0,1944.0,0.0,98166.0,47.4791,-122.347,1640.0,8200.0
6742546.0,07 May 2015,254000.0,3.0,2.0,1.0,0.0,0.0,good,7.0,0.0,1992.0,0.0,98038.0,47.3539,-122.054,1580.0,7480.0
7050849.0,12 February 2015,178500.0,3.0,1.0,1.0,0.0,0.0,good,7.0,0.0,1961.0,0.0,98001.0,47.2883,-122.272,1460.0,10643.0
7348262.0,21 November 2014,800000.0,3.0,1.75,1.0,0.0,0.0,EXCELLENT,7.0,280.0,1910.0,0.0,98119.0,47.6387,-122.363,1300.0,3600.0
6891551.0,11 September 2014,420000.0,3.0,1.0,1.0,0.0,0.0,good,7.0,720.0,1922.0,0.0,98115.0,47.69600000000001,-122.319,1280.0,5623.0
7588295.0,12 March 2015,319900.0,2.0,1.0,1.0,0.0,0.0,fair,8.0,0.0,1940.0,0.0,98028.0,47.7486,-122.249,1870.0,12158.0
6721953.0,02 March 2015,350000.0,2.0,1.5,1.0,0.0,1.0,fair,7.0,0.0,1944.0,0.0,98125.0,47.7298,-122.286,1910.0,8145.0
7320983.0,28 May 2014,968000.0,6.0,2.75,1.0,0.0,4.0,excellent,8.0,1540.0,1959.0,0.0,98075.0,47.5739,-122.069,2890.0,14060.0
7458937.0,25 February 2015,491000.0,3.0,2.0,3.0,0.0,0.0,fair,6.0,0.0,2000.0,0.0,98107.0,47.6705,-122.39,1320.0,1306.0
7575204.0,21 April 2015,948000.0,3.0,2.5,2.0,0.0,0.0,fair,9.0,0.0,2002.0,0.0,98075.0,47.5635,-122.032,3510.0,10588.0
7319562.0,24 September 2014,900000.0,3.0,2.5,2.0,0.0,0.0,fair,9.0,560.0,1925.0,2004.0,98117.0,47.6928,-122.399,1740.0,10240.0
6992883.0,09 March 2015,270000.0,3.0,1.75,1.0,0.0,0.0,good,10.0,1420.0,1977.0,0.0,98042.0,47.3516,-122.119,1650.0,9590.0
6820843.0,17 June 2014,198000.0,3.0,1.5,1.0,0.0,0.0,fair,,610.0,1980.0,0.0,98023.0,47.2927,-122.369,1430.0,8723.0
7585103.0,21 November 2014,250000.0,2.0,1.0,1.0,0.0,0.0,fair,7.0,0.0,1953.0,0.0,98166.0,47.4594,-122.359,1220.0,8625.0
7360029.0,30 July 2014,615000.0,4.0,2.5,2.0,0.0,0.0,fair,,0.0,2004.0,0.0,98029.0,47.5526,-121.994,2170.0,3720.0
7178945.0,16 September 2014,550000.0,3.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,1988.0,0.0,98029.0,47.5723,-122.021,2210.0,7471.0
7703860.0,17 October 2014,190000.0,2.0,2.5,2.0,0.0,0.0,fair,8.0,0.0,1987.0,0.0,98188.0,47.4606,-122.283,1370.0,2308.0
7173998.0,07 October 2014,629000.0,4.0,2.25,1.0,0.0,0.0,fair,9.0,620.0,1984.0,0.0,98006.0,47.56100000000001,-122.126,2330.0,9934.0
7268552.0,07 October 2014,434000.0,3.0,1.75,1.0,0.0,0.0,excellent,7.0,0.0,1955.0,0.0,98028.0,47.7647,-122.263,1660.0,9489.0
7671961.0,08 October 2014,415885.0,3.0,1.0,1.0,0.0,0.0,GOOD,7.0,0.0,1964.0,0.0,98126.0,47.5301,-122.381,1120.0,4166.0
7403701.0,02 June 2014,550000.0,3.0,2.5,1.0,0.0,0.0,FAIR,10.0,920.0,1926.0,0.0,98105.0,47.6557,-122.327,1780.0,4000.0
7175319.0,21 January 2015,272000.0,1.0,0.75,1.0,0.0,1.0,fair,7.0,460.0,1991.0,0.0,98178.0,47.5078,-122.251,1560.0,5650.0
7617339.0,27 June 2014,665000.0,3.0,2.5,2.0,0.0,0.0,fair,9.0,0.0,1988.0,0.0,98072.0,47.7377,-122.101,3060.0,35427.0
7951333.0,09 October 2014,510000.0,3.0,2.0,1.0,0.0,0.0,EXCELLENT,8.0,0.0,1971.0,0.0,98006.0,47.5421,-122.172,2120.0,6462.0
6789408.0,04 September 2014,530000.0,3.0,2.0,1.0,0.0,0.0,good,8.0,1340.0,1965.0,0.0,98166.0,47.4695,-122.366,2100.0,15100.0
7187083.0,20 October 2014,355000.0,3.0,1.0,1.0,0.0,0.0,fair,10.0,0.0,1970.0,0.0,98072.0,47.7452,-122.101,1960.0,15500.0
7028488.0,23 February 2015,255000.0,4.0,1.0,1.0,0.0,0.0,fair,9.0,0.0,1955.0,0.0,98148.0,47.4258,-122.327,1260.0,9180.0
7640871.0,24 July 2014,790000.0,4.0,2.75,2.0,0.0,0.0,fair,7.0,0.0,1990.0,0.0,98052.0,47.6481,-122.125,2980.0,9137.0
8010752.0,02 December 2014,695000.0,5.0,1.75,2.0,0.0,0.0,excellent,8.0,0.0,1952.0,0.0,98004.0,47.5945,-122.201,1840.0,9612.0
7261253.0,07 November 2014,255000.0,2.0,2.0,1.0,0.0,0.0,POOR,7.0,0.0,1954.0,0.0,98148.0,47.4351,-122.335,1130.0,9375.0
7476604.0,23 July 2014,410000.0,3.0,2.25,1.5,0.0,0.0,fair,6.0,410.0,1985.0,0.0,98072.0,47.7477,-122.171,2140.0,7769.0
7979388.0,25 June 2014,650000.0,4.0,2.75,1.0,0.0,0.0,good,8.0,490.0,1940.0,0.0,98117.0,47.6952,-122.39,2300.0,8250.0
7871613.0,18 March 2015,675000.0,4.0,1.75,1.5,0.0,0.0,good,8.0,0.0,1913.0,0.0,98103.0,47.6529,-122.334,1650.0,4200.0
,01 July 2014,332888.0,2.0,2.5,2.0,,0.0,fair,8.0,,,,,,,,
7133684.0,20 February 2015,300000.0,3.0,1.75,1.0,0.0,0.0,good,8.0,600.0,1976.0,0.0,98031.0,47.3915,-122.188,1950.0,7200.0
7032695.0,01 August 2014,320000.0,4.0,1.5,1.0,0.0,0.0,good,9.0,0.0,1954.0,0.0,98006.0,47.5704,-122.141,1380.0,11796.0
6931226.0,08 May 2015,342500.0,5.0,2.25,1.0,0.0,0.0,good,8.0,1050.0,1963.0,0.0,98059.0,47.4922,-122.134,2100.0,10726.0
6885188.0,20 March 2015,752875.0,4.0,2.5,2.0,0.0,0.0,fair,,0.0,1992.0,0.0,98072.0,47.7432,-122.112,2280.0,36420.0
7869857.0,30 June 2014,1730000.0,5.0,3.5,2.0,0.0,3.0,fair,9.0,1590.0,2008.0,0.0,98040.0,47.5665,-122.21,3360.0,17398.0
7649578.0,14 August 2014,255000.0,1.0,0.5,1.0,0.0,0.0,fair,7.0,380.0,1910.0,0.0,98126.0,47.5732,-122.372,1410.0,2992.0
6765895.0,03 November 2014,244000.0,3.0,2.5,2.0,0.0,0.0,fair,6.0,0.0,1991.0,0.0,98155.0,47.7651,-122.323,1360.0,8684.0
7568072.0,01 April 2015,1420000.0,5.0,3.25,2.0,0.0,2.0,fair,7.0,520.0,2006.0,0.0,98033.0,47.6898,-122.189,2070.0,10751.0
7032137.0,10 November 2014,218000.0,3.0,1.0,1.0,0.0,0.0,fair,7.0,0.0,1956.0,0.0,98168.0,47.4892,-122.306,1430.0,8986.0
7770919.0,03 December 2014,359000.0,4.0,1.0,1.5,0.0,0.0,FAIR,6.0,0.0,1950.0,0.0,98155.0,47.7522,-122.307,1360.0,9519.0
7018758.0,27 October 2014,840000.0,4.0,2.75,2.0,0.0,0.0,fair,8.0,0.0,2003.0,0.0,98059.0,47.522,-122.149,3830.0,12202.0
6810973.0,,,,,2.0,0.0,,,8.0,960.0,1985.0,,98077.0,,,,
7066119.0,09 October 2014,205000.0,4.0,1.75,1.5,0.0,0.0,GOOD,8.0,0.0,1972.0,0.0,98042.0,47.3468,-122.11,1750.0,40946.0
7122384.0,21 January 2015,205000.0,3.0,2.5,2.0,0.0,0.0,poor,9.0,0.0,1993.0,0.0,98042.0,47.3904,-122.165,1410.0,9000.0
7387091.0,08 April 2015,500000.0,2.0,1.5,2.0,0.0,0.0,fair,7.0,700.0,1951.0,0.0,98108.0,47.5571,-122.299,2070.0,5505.0
6842979.0,09 January 2015,510000.0,4.0,2.5,2.0,0.0,0.0,fair,8.0,0.0,2001.0,0.0,98059.0,47.4905,-122.14,2610.0,5403.0
7922429.0,20 June 2014,1135000.0,6.0,4.25,2.0,0.0,0.0,good,8.0,2080.0,2002.0,0.0,98077.0,47.7506,-122.012,4170.0,266587.0
6963441.0,30 April 2015,1545000.0,4.0,2.25,2.0,0.0,0.0,fair,6.0,560.0,1908.0,0.0,98109.0,47.6313,-122.344,1910.0,3000.0
7359079.0,21 July 2014,210000.0,3.0,1.5,1.0,0.0,0.0,fair,7.0,0.0,1953.0,0.0,98038.0,47.4446,-122.074,1616.0,61014.0
7676471.0,09 December 2014,597500.0,3.0,1.75,1.0,0.0,0.0,fair,7.0,430.0,1981.0,0.0,98052.0,47.7112,-122.098,2910.0,34190.0
8003720.0,29 October 2014,400000.0,2.0,1.0,1.5,0.0,0.0,FAIR,8.0,0.0,1932.0,0.0,98092.0,47.2592,-122.228,1580.0,101529.0
6964005.0,21 August 2014,412000.0,3.0,1.0,1.0,0.0,0.0,EXCELLENT,8.0,400.0,1952.0,0.0,98155.0,47.7576,-122.318,1390.0,7359.0
7588791.0,25 March 2015,299950.0,2.0,1.5,3.0,0.0,0.0,fair,7.0,0.0,2005.0,0.0,98133.0,47.7274,-122.357,1340.0,1756.0
6954182.0,23 April 2015,1081000.0,4.0,3.0,1.5,0.0,0.0,fair,7.0,800.0,1922.0,2003.0,98105.0,47.6628,-122.326,1960.0,4284.0
,18 November 2014,422500.0,,2.5,,0.0,0.0,FAIR,7.0,,,0.0,,,,,11237.0
7603950.0,14 July 2014,410000.0,3.0,2.0,1.0,0.0,0.0,good,10.0,0.0,1968.0,0.0,98033.0,47.6876,-122.168,1470.0,9750.0
7190062.0,28 May 2014,1400000.0,4.0,3.25,2.0,0.0,3.0,fair,7.0,840.0,1900.0,2014.0,98144.0,47.5933,-122.292,2200.0,4800.0
7011351.0,15 July 2014,245000.0,3.0,2.0,1.0,0.0,0.0,good,7.0,0.0,1974.0,0.0,98023.0,47.3191,-122.385,1980.0,8000.0
7517960.0,02 July 2014,720000.0,4.0,3.0,1.5,0.0,0.0,good,8.0,1370.0,1990.0,0.0,98011.0,47.7533,-122.205,3170.0,12937.0
6831085.0,24 October 2014,315000.0,2.0,1.0,1.0,0.0,0.0,poor,7.0,0.0,1935.0,0.0,98118.0,47.5609,-122.279,1750.0,7200.0
7169141.0,24 February 2015,191950.0,2.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,1987.0,0.0,98003.0,47.3081,-122.329,1390.0,2052.0
,23 September 2014,,,2.5,2.0,,0.0,fair,8.0,,2005.0,,98056.0,47.5108,-122.193,,
7423890.0,16 May 2014,523000.0,3.0,1.5,1.5,0.0,0.0,FAIR,8.0,0.0,1931.0,0.0,98116.0,47.5755,-122.388,1700.0,4180.0
6877128.0,24 October 2014,250000.0,3.0,2.25,2.0,0.0,0.0,good,7.0,0.0,1918.0,1983.0,98002.0,47.31100000000001,-122.21,1230.0,6632.0
7253543.0,13 January 2015,294000.0,3.0,3.0,1.5,0.0,0.0,fair,8.0,530.0,1929.0,2012.0,98055.0,47.4881,-122.199,1010.0,4120.0
7780094.0,10 October 2014,490000.0,3.0,2.25,1.0,0.0,0.0,fair,7.0,340.0,1961.0,0.0,98115.0,47.6955,-122.275,1680.0,7200.0
7710594.0,16 September 2014,310000.0,4.0,1.0,1.0,0.0,0.0,fair,8.0,0.0,1971.0,0.0,98126.0,47.553,-122.37,1250.0,5750.0
8039399.0,21 July 2014,265000.0,3.0,1.5,1.0,0.0,0.0,excellent,7.0,0.0,1961.0,0.0,98022.0,47.2048,-121.999,1400.0,10489.0
7419714.0,11 August 2014,402000.0,4.0,1.75,1.0,0.0,0.0,good,7.0,630.0,1968.0,0.0,98052.0,47.6933,-122.116,1680.0,7650.0
7859405.0,09 May 2014,705000.0,2.0,2.5,1.0,0.0,3.0,fair,,0.0,2007.0,0.0,98022.0,47.2458,-122.002,2700.0,84942.0
7487868.0,24 November 2014,589450.0,4.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,2005.0,0.0,98038.0,47.353,-122.002,3190.0,7255.0
7510049.0,23 December 2014,219950.0,3.0,1.5,1.0,0.0,0.0,fair,7.0,0.0,1964.0,0.0,98188.0,47.4482,-122.269,2120.0,12000.0
6965636.0,13 August 2014,750000.0,3.0,2.25,2.0,0.0,0.0,good,7.0,740.0,1975.0,0.0,98115.0,47.6741,-122.271,2240.0,7200.0
6731755.0,21 August 2014,478000.0,2.0,1.75,1.0,0.0,0.0,good,8.0,980.0,1904.0,0.0,98199.0,47.6531,-122.401,1650.0,6000.0
7230029.0,14 July 2014,170000.0,3.0,1.0,1.0,0.0,0.0,FAIR,7.0,0.0,1958.0,0.0,98188.0,47.4548,-122.29,1510.0,11460.0
7485905.0,12 June 2014,489950.0,4.0,2.25,1.0,0.0,0.0,good,,0.0,1986.0,0.0,98092.0,47.3099,-122.116,2780.0,35365.0
7005193.0,06 June 2014,1370000.0,2.0,2.25,1.5,0.0,4.0,good,9.0,530.0,1936.0,0.0,98117.0,47.6792,-122.404,2260.0,6851.0
7621784.0,02 March 2015,319950.0,3.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,1996.0,0.0,98038.0,47.3798,-122.025,1950.0,7000.0
7625095.0,24 November 2014,208417.0,2.0,1.0,1.0,0.0,0.0,fair,7.0,0.0,1938.0,0.0,98108.0,47.5292,-122.316,830.0,5000.0
7803191.0,17 November 2014,410000.0,4.0,2.0,1.0,0.0,0.0,fair,8.0,950.0,1914.0,1973.0,98117.0,47.6767,-122.38,1230.0,5100.0
6870399.0,25 July 2014,590000.0,4.0,2.75,1.0,0.0,3.0,fair,8.0,1080.0,1969.0,0.0,98125.0,47.7081,-122.276,2450.0,6014.0
7717614.0,29 April 2015,648000.0,3.0,1.75,1.0,0.0,0.0,excellent,7.0,0.0,1961.0,0.0,98006.0,47.553,-122.174,2270.0,8800.0
